IRON,MP,FC,F2,CIA,FS,F3,O2,FM
40, 49.9972, 20.0001, 200.001, 79.9998, 500.004, 3400.01, 0.999989, 100.0
39.6061, 50.3855, 19.9366, 199.136, 79.9568, 498.802, 3392.64, 1.00353, 99.873
39.2121, 50.789, 19.8729, 198.258, 79.9145, 497.582, 3385.13, 1.00714, 99.7433
38.8182, 51.2089, 19.8089, 197.366, 79.8729, 496.344, 3377.46, 1.01081, 99.6111
38.4242, 51.6468, 19.7445, 196.46, 79.8321, 495.086, 3369.64, 1.01455, 99.4763
38.0303, 52.1043, 19.6799, 195.54, 79.7924, 493.807, 3361.67, 1.01836, 99.3387
37.6364, 52.5837, 19.6149, 194.606, 79.7539, 492.506, 3353.52, 1.02226, 99.198
37.2424, 53.0872, 19.5497, 193.656, 79.7167, 491.18, 3345.21, 1.02624, 99.054
36.8485, 53.6182, 19.4842, 192.691, 79.6812, 489.828, 3336.71, 1.03031, 98.9064
36.4545, 54.1803, 19.4183, 191.709, 79.6475, 488.446, 3328.04, 1.03448, 98.7547
36.0606, 54.7788, 19.3522, 190.711, 79.6162, 487.031, 3319.17, 1.03877, 98.5984
35.6667, 55.4201, 19.2858, 189.695, 79.5876, 485.577, 3310.09, 1.04318, 98.4367
35.2727, 56.1133, 19.219, 188.661, 79.5625, 484.076, 3300.81, 1.04775, 98.2688
34.8788, 56.8718, 19.1519, 187.608, 79.5417, 482.52, 3291.3, 1.05251, 98.0933
34.4848, 57.7156, 19.0844, 186.534, 79.5267, 480.889, 3281.55, 1.0575, 97.908
34.0909, 58.679, 19.0164, 185.437, 79.5199, 479.158, 3271.53, 1.06282, 97.7094
33.697, 59.8293, 18.9476, 184.312, 79.5257, 477.269, 3261.21, 1.06863, 97.4905
33.303, 61.3398, 18.8776, 183.151, 79.556, 475.079, 3250.49, 1.07539, 97.2336
32.9091, 64.0993, 18.8035, 181.902, 79.6712, 471.847, 3238.88, 1.0854, 96.8458
32.5152, 1258.87, 13.6693, 55.1841, 227.006, 232.565, 1344.33, 0.860595, 27.6087
32.1212, 1258.24, 13.6487, 54.8739, 226.844, 232.533, 1333.67, 0.860417, 27.6005
31.7273, 1257.59, 13.6276, 54.5624, 226.678, 232.501, 1322.83, 0.860234, 27.5922
31.3333, 1256.93, 13.6062, 54.2496, 226.508, 232.468, 1311.81, 0.860047, 27.5836
30.9394, 1256.25, 13.5843, 53.9354, 226.335, 232.434, 1300.6, 0.859856, 27.5749
30.5455, 1255.56, 13.562, 53.62, 226.158, 232.399, 1289.21, 0.859661, 27.566
