IRON,MP,FC,F2,CIA,FS,F3,O2,FM
40, 50.0006, 20.0, 200.001, 80.0, 500.001, 3400.01, 0.999998, 100.0
39.6061, 49.9939, 19.9742, 199.034, 79.9726, 499.65, 3391.77, 1.00103, 99.963
39.2121, 49.9871, 19.948, 198.055, 79.945, 499.295, 3383.39, 1.00208, 99.9254
38.8182, 49.9803, 19.9215, 197.065, 79.917, 498.936, 3374.87, 1.00313, 99.8873
38.4242, 49.9733, 19.8947, 196.063, 79.8887, 498.573, 3366.2, 1.00421, 99.8487
38.0303, 49.9662, 19.8677, 195.049, 79.86, 498.204, 3357.38, 1.0053, 99.8096
37.6364, 49.959, 19.8402, 194.022, 79.8309, 497.831, 3348.41, 1.0064, 99.7699
37.2424, 49.9517, 19.8125, 192.983, 79.8015, 497.454, 3339.29, 1.00752, 99.7297
36.8485, 49.9443, 19.7844, 191.93, 79.7717, 497.071, 3330.0, 1.00865, 99.6889
36.4545, 49.9367, 19.756, 190.865, 79.7415, 496.684, 3320.54, 1.0098, 99.6476
36.0606, 49.929, 19.7273, 189.787, 79.7109, 496.291, 3310.91, 1.01096, 99.6056
35.6667, 49.9213, 19.6981, 188.695, 79.6799, 495.894, 3301.11, 1.01215, 99.563
35.2727, 49.9133, 19.6687, 187.589, 79.6485, 495.491, 3291.13, 1.01334, 99.5199
34.8788, 49.9052, 19.6388, 186.47, 79.6167, 495.082, 3280.97, 1.01456, 99.4761
34.4848, 49.897, 19.6086, 185.336, 79.5844, 494.668, 3270.61, 1.01579, 99.4316
34.0909, 49.8886, 19.5779, 184.187, 79.5517, 494.249, 3260.06, 1.01705, 99.3864
33.697, 49.8801, 19.5469, 183.024, 79.5185, 493.823, 3249.31, 1.01832, 99.3406
33.303, 49.8714, 19.5155, 181.846, 79.4849, 493.392, 3238.35, 1.01961, 99.2941
32.9091, 49.8625, 19.4836, 180.652, 79.4508, 492.954, 3227.18, 1.02092, 99.2468
32.5152, 49.8535, 19.4513, 179.443, 79.4162, 492.511, 3215.8, 1.02225, 99.1988
